Date,Headline,URL
2020-06-22,"Hancock lifts Covid-19 restrictions in line with economy – sorry, science",https://www.theguardian.com/politics/2020/jun/22/hancock-lifts-covid-19-restrictions-in-line-with-economy-sorry-science
2020-06-22,UK coronavirus: England and Northern Ireland ease shielding rules – as it happened,https://www.theguardian.com/politics/live/2020/jun/22/uk-politics-live-latest-news-reading-terror-attack-coronavirus
2020-06-20,Rented e-scooters ride to the rescue of English commuters as Covid lockdown eases,https://www.theguardian.com/politics/2020/jun/20/rented-e-scooters-ride-to-the-rescue-of-english-commuters-as-covid-lockdown-eases
2020-06-20,Britain beyond lockdown: could the country be healthier?,https://www.theguardian.com/politics/2020/jun/20/britain-beyond-lockdown-could-the-country-be-healthier
2020-06-18,UK coronavirus: Hancock says 'we backed both horses' as he defends contact tracing app - as it happened,https://www.theguardian.com/world/live/2020/jun/18/uk-coronavirus-live-news-updates-covid-19-treasury-health-funding-private-hospitals-nhs-backlog-boris-johnson
2020-06-17,Coronavirus UK live: Dowden hints at bailout for theatres - as it happened,https://www.theguardian.com/politics/live/2020/jun/17/coronavirus-uk-live-government-urged-to-explain-future-of-shielded-status
2020-06-16,UK coronavirus: Johnson hails 'breakthrough' of cheap steroid that helps prevent Covid-19 deaths — as it happened,https://www.theguardian.com/world/live/2020/jun/16/uk-coronavirus-live-lockdown-has-been-disaster-for-society-says-william-hague
2020-06-15,UK coronavirus: Dominic Raab drops fresh hint 2-metre rule could be relaxed – as it happened,https://www.theguardian.com/world/live/2020/jun/15/uk-coronavirus-live-non-essential-shops-reopen-latest-updates-news
2020-06-15,"Coronavirus: more than a million left out of income support, say MPs",https://www.theguardian.com/politics/2020/jun/15/more-than-a-million-left-out-of-coronavirus-income-support-say-mps
2020-06-14,UK coronavirus: official death toll rises by 36 in lowest increase since lockdown began – as it happened,https://www.theguardian.com/politics/live/2020/jun/14/uk-coronavirus-news-updates-covid-19-rishi-sunak-economy
2020-06-14,"After Covid, is it time for the UK to invest in its industry again?",https://www.theguardian.com/politics/2020/jun/14/after-covid-is-it-time-for-the-uk-to-invest-in-its-industry-again
2020-06-14,The Lancet’s editor: ‘The UK's response to coronavirus is the greatest science policy failure for a generation’,https://www.theguardian.com/politics/2020/jun/14/the-lancets-editor-the-uk-response-to-coronavirus-is-the-greatest-science-policy-failure-for-a-generation
2020-06-12,UK coronavirus: Grant Shapps denies chief nurse dropped from No 10 briefing ‘after refusing to back Dominic Cummings’ — as it happened,https://www.theguardian.com/uk-news/live/2020/jun/12/uk-coronavirus-live-economy-slumps-as-boris-johnson-faces-calls-for-inquiry-into-health-crisis
2020-06-12,Bereaved relatives call for immediate inquiry into Covid-19 crisis,https://www.theguardian.com/world/2020/jun/12/bereaved-relatives-call-for-immediate-inquiry-into-covid-19-crisis
2020-06-11,UK coronavirus: Matt Hancock not ruling out compulsory cooperation with test and trace system – as it happened,https://www.theguardian.com/uk-news/live/2020/jun/11/uk-coronavirus-live-government-under-pressure-to-scrap-2-metres-distancing-rule-in-england
2020-06-11,Insouciance and mismanagement of Covid-19 has cost so many lives in the UK | Letters,https://www.theguardian.com/politics/2020/jun/11/insouciance-and-mismanagement-of-covid-19-has-cost-so-many-lives-in-the-uk
2020-06-10,UK coronavirus: PM says Prof Ferguson's claim that delaying lockdown by a week doubled death toll is 'premature' – as it happened,https://www.theguardian.com/politics/live/2020/jun/10/uk-coronavirus-live-news-latest-updates-furlough-pmqs-covid-19-latest
2020-06-09,UK coronavirus: non-essential shops in England to open from Monday; UK death toll rises by 286,https://www.theguardian.com/world/live/2020/jun/09/uk-coronavirus-live-covid-19-latest-updates
2020-06-07,Covid-19 in the Commons: ‘How can you plot and keep two metres apart?',https://www.theguardian.com/politics/2020/jun/07/covid-19-in-the-commons-how-can-you-plot-and-keep-two-metres-apart
2020-06-06,UK coronavirus live: thousands defy warnings to join anti-racism protests - as it happened,https://www.theguardian.com/politics/live/2020/jun/06/uk-coronavirus-live-nhs-row-over-new-face-masks-rule-latest-updates
2020-06-06,Labour accuses government of cover-up over BAME Covid-19 report,https://www.theguardian.com/politics/2020/jun/06/labour-accuses-government-of-cover-up-over-bame-covid-19-report
2020-06-05,UK coronavirus: face coverings and masks to be mandatory in English hospitals – as it happened,https://www.theguardian.com/politics/live/2020/jun/05/uk-coronavirus-live-equality-watchdog-inquiry-racism-covid-19-latest-updates-news
2020-06-05,UK experts call for coronavirus inquiry to prevent deadly second wave,https://www.theguardian.com/politics/2020/jun/05/uk-experts-call-for-coronavirus-inquiry-to-prevent-deadly-second-wave
2020-06-05,"Lack of response to BAME Covid-19 toll risks fuelling tensions, say MPs",https://www.theguardian.com/politics/2020/jun/05/lack-of-response-to-bame-covid-19-toll-risks-fuelling-tensions-say-mps
2020-06-04,Alok Sharma receives negative coronavirus test result,https://www.theguardian.com/politics/2020/jun/04/alok-sharma-receives-negative-coronavirus-test-result
2020-06-04,UK coronavirus: business secretary Alok Sharma tests negative for Covid-19 – as it happened,https://www.theguardian.com/politics/live/2020/jun/04/uk-coronavirus-live-covid-19-latest-updates-news
2020-06-04,"Too little data for recommendations in Covid-19 BAME report, says minister",https://www.theguardian.com/politics/2020/jun/04/too-little-data-for-recommendations-in-covid-19-bame-report-says-minister
2020-06-04,Alok Sharma was at No 10 day before displaying coronavirus symptoms,https://www.theguardian.com/politics/2020/jun/04/alok-sharma-was-at-no-10-day-before-displaying-coronavirus-symptoms
2020-06-04,Ed Davey: my experience as a carer can help rebuild Britain after coronavirus,https://www.theguardian.com/politics/2020/jun/04/ed-davey-my-experience-as-a-carer-can-help-rebuild-britain-after-coronavirus
2020-06-03,The Tories stumble from one shambles to another over coronavirus,https://www.theguardian.com/politics/2020/jun/03/the-tories-stumble-from-one-shambles-to-another-over-coronavirus
2020-06-03,"UK coronavirus: 'many, many job losses' are 'inevitable', Boris Johnson says – as it happened",https://www.theguardian.com/politics/live/2020/jun/03/uk-coronavirus-live-keir-starmer-boris-johnson-lockdown-easing-pmqs-covid-19-latest-updates-news
2020-06-03,Censorship row over report on UK BAME Covid-19 deaths,https://www.theguardian.com/politics/2020/jun/03/censorship-row-over-report-on-uk-bame-covid-19-deaths
2020-06-03,MPs shielding from Covid-19 allowed proxy vote in Johnson U-turn,https://www.theguardian.com/politics/2020/jun/03/mps-shielding-from-covid-19-allowed-proxy-vote-in-johnson-u-turn
2020-06-03,Boris Johnson declares himself 'very proud' of coronavirus response,https://www.theguardian.com/politics/2020/jun/03/boris-johnson-declares-himself-very-proud-of-coronavirus-response
2020-06-03,Keir Starmer warns PM: get a grip or risk second coronavirus wave,https://www.theguardian.com/politics/2020/jun/02/keir-starmer-warns-pm-get-a-grip-or-risk-second-wave-of-coronavirus
2020-06-02,UK coronavirus: Hancock urged to act over higher Covid-19 death rate for BAME people - as it happened,https://www.theguardian.com/politics/live/2020/jun/02/coronavirus-uk-live-news-updates-covid-19-quarantine-plans-mps-westminster
2020-06-02,Gordon Brown urges G20 countries to back $2.5tn coronavirus plan,https://www.theguardian.com/politics/2020/jun/02/gordon-brown-urges-g20-countries-to-back-25tn-coronavirus-plan
2020-06-01,"UK coronavirus: Matt Hancock insists contact tracing system works; official death toll rises by 111 to 39,045 — as it happened",https://www.theguardian.com/politics/live/2020/jun/01/uk-coronavirus-live-england-schools-reopen-lockdown-eases-covid-19-latest-updates
2020-06-01,Advisers urge ministers to review benefit cap in wake of coronavirus,https://www.theguardian.com/politics/2020/jun/01/advisers-urge-ministers-to-review-benefit-cap-in-wake-of-coronavirus
2020-06-01,"UK coronavirus: Matt Hancock insists contact tracing system works; official death toll rises by 111 to 39,045 — as it happened",https://www.theguardian.com/politics/live/2020/jun/01/uk-coronavirus-live-england-schools-reopen-lockdown-eases-covid-19-latest-updates
2020-06-01,Advisers urge ministers to review benefit cap in wake of coronavirus,https://www.theguardian.com/politics/2020/jun/01/advisers-urge-ministers-to-review-benefit-cap-in-wake-of-coronavirus
2020-05-31,Labour's Rosie Duffield 'right to resign' after lockdown breach,https://www.theguardian.com/politics/2020/may/31/labours-rosie-duffield-right-to-resign-says-shadow-chancellor-anneliese-dodds
2020-05-30,Key election battlegrounds face double hit from Brexit and coronavirus,https://www.theguardian.com/politics/2020/may/31/key-election-battlegrounds-face-double-hit-from-brexit-and-coronavirus
2020-05-30,"Dominic Cummings has broken Covid-19 policy trust, say top scientists",https://www.theguardian.com/politics/2020/may/30/dominic-cummings-has-broken-covid-19-policy-trust-say-top-scientists
2020-05-30,'No faith in our leaders': lockdown diaries reveal anger over Cummings,https://www.theguardian.com/politics/2020/may/30/no-faith-in-our-leaders-lockdown-diaries-reveal-anger-over-cummings
2020-05-29,Chancellor takes a softly-softly approach to easing Covid-19 crisis support,https://www.theguardian.com/politics/2020/may/29/chancellor-takes-a-softly-softly-approach-to-easing-covid-19-crisis-support
2020-05-28,Durham police believe Cummings probably did break lockdown rules,https://www.theguardian.com/politics/2020/may/28/durham-police-believe-cummings-probably-did-break-lockdown-rules
2020-05-28,Dominic Cummings' lockdown trip: what critical Tory MPs say,https://www.theguardian.com/politics/2020/may/28/dominic-cummings-lockdown-trip-what-critical-tory-mps-say
2020-05-28,"Dominic Cummings potentially broke lockdown rules, say Durham police",https://www.theguardian.com/politics/2020/may/28/dominic-cummings-potentially-broke-lockdown-rules-say-durham-police
2020-05-27,Boris Johnson grilled by MPs over Dominic Cummings’ lockdown breach,https://www.theguardian.com/politics/2020/may/27/boris-johnson-grilled-by-mps-over-dominic-cummings-lockdown-breach
2020-05-27,Coronavirus wage subsidies costing UK Treasury £22bn,https://www.theguardian.com/politics/2020/may/27/coronavirus-wage-subsidies-costing-uk-treasury-22bn
2020-05-27,"Who is Dominic Cummings, and why has his lockdown car trip convulsed UK politics?",https://www.theguardian.com/politics/2020/may/27/who-is-dominic-cummings-coronavirus-covid-19-lockdown-car-trip-uk-politics
2020-05-26,Anger over Dominic Cummings’ actions has ‘encouraged lockdown rule-breaking’,https://www.theguardian.com/politics/2020/may/26/anger-over-dominic-cummings-actions-has-encouraged-lockdown-rule-breaking
2020-05-26,Inconsistencies between Cummings’ lockdown story and his wife’s,https://www.theguardian.com/politics/2020/may/26/inconsistencies-between-cummings-lockdown-story-and-his-wifes
2020-05-26,Tory revolt grows as minister resigns over Dominic Cummings' lockdown trip,https://www.theguardian.com/politics/2020/may/26/junior-minister-resigns-over-dominic-cummings-lockdown-trip-douglas-ross
2020-05-26,"Can coronavirus affect eyesight? Evidence is lacking, say experts",https://www.theguardian.com/politics/2020/may/26/can-coronavirus-affect-eyesight-evidence-is-lacking-say-experts
2020-05-25,Dominic Cummings refuses to resign or apologise for lockdown breach,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-refuses-to-resign-or-apologise-for-lockdown-breach
2020-05-25,The lockdown breach questions Dominic Cummings has yet to clarify,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-press-conference-leaves-questions-unanswered
2020-05-25,Dominic Cummings tries to explain when and why of lockdown trip,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-tries-to-explain-when-and-why-of-lockdown-trip
2020-05-25,'Beyond an insult': fury of those who stuck to lockdown rules,https://www.theguardian.com/politics/2020/may/25/how-can-a-prime-minister-blatantly-lie-to-protect-his-adviser-dominic-cummings
2020-05-25,‘I think I behaved reasonably’: Dominic Cummings defends actions in lockdown row,https://www.theguardian.com/politics/2020/may/25/i-think-i-behaved-reasonably-dominic-cummings-defends-actions-in-lockdown-row
2020-05-24,Anger across Britain at Dominic Cummings's 260-mile lockdown trek,https://www.theguardian.com/politics/2020/may/24/anger-across-britain-at-dominic-cummingss-260-mile-lockdown-trek
2020-05-24,Did Dominic Cummings break the law on lockdown rules?,https://www.theguardian.com/politics/2020/may/24/did-dominic-cummings-break-the-law-on-lockdown-rules
2020-05-23,New witnesses cast doubt on Dominic Cummings’s lockdown claims,https://www.theguardian.com/politics/2020/may/23/new-witnesses-cast-doubt-on-dominic-cummingss-lockdown-claims
2020-05-23,Lockdown rule-breakers: what UK ministers said,https://www.theguardian.com/world/2020/may/23/lockdown-rule-breakers-dominic-cummings-what-uk-ministers-said
2020-05-23,Lockdown row: key points Cummings and Johnson must address,https://www.theguardian.com/politics/2020/may/23/lockdown-row-key-points-cummings-and-johnson-must-address
2020-05-23,Dominic Cummings profile: aide at centre of lockdown breach row,https://www.theguardian.com/politics/2020/may/23/dominic-cummings-profile-aide-at-centre-of-lockdown-breach-row
2020-05-23,Dominic Cummings row: what ministers have said about lockdown rules,https://www.theguardian.com/politics/2020/may/23/dominic-cummings-row-what-ministers-have-said-about-lockdown-rules
2020-05-22,Pressure on Dominic Cummings to quit over lockdown breach,https://www.theguardian.com/politics/2020/may/22/dominic-cummings-durham-trip-coronavirus-lockdown
2020-05-22,UK coronavirus: travellers arriving from 8 June must self-isolate for 14 days – as it happened,https://www.theguardian.com/world/live/2020/may/22/uk-coronavirus-live-news-update-covid-19-travel-quarantine-plan
2020-05-21,"Government will push for green coronavirus recovery, says Tory MP",https://www.theguardian.com/politics/2020/may/21/government-will-push-for-green-coronavirus-recovery-says-tory-mp
2020-05-21,Scotland bans Covid-19 support to firms based in tax havens,https://www.theguardian.com/politics/2020/may/21/scotland-bans-covid-19-support-firms-tax-havens
2020-05-21,Ministers overruled permanent secretaries 11 times during coronavirus pandemic,https://www.theguardian.com/politics/2020/may/21/ministers-overruled-permanent-secretaries-11-times-pandemic
2020-05-20,Coronavirus test delays ‘could jeopardise UK tracing system’,https://www.theguardian.com/politics/2020/may/20/coronavirus-test-delays-could-jeopardise-uk-tracing-system
2020-05-20,"UK coronavirus: official death toll rises by 363 to 35,704 – as it happened",https://www.theguardian.com/politics/live/2020/may/20/uk-coronavirus-live-school-rebellion-english-primaries-pmqs-covid-19-latest-news-updates
2020-05-20,Boris Johnson pledges UK-wide coronavirus tracing by 1 June,https://www.theguardian.com/politics/2020/may/20/boris-johnson-pledges-england-wide-coronavirus-tracing-by-1-june
2020-05-19,TUC boss calls for new council to build fairer economy after Covid-19,https://www.theguardian.com/politics/2020/may/19/unions-call-national-recovery-council-rebuild-uk-economy
2020-05-19,UK coronavirus: George Eustice urges furloughed workers to pick fruit; death toll rises by 545 – as it happened,https://www.theguardian.com/world/live/2020/may/19/uk-coronavirus-live-latest-updates
2020-05-19,Failure to explain UK's halt to mass Covid-19 testing in March 'unacceptable',https://www.theguardian.com/politics/2020/may/19/failure-to-explain-uks-halt-to-mass-covid-19-testing-in-march-unacceptable
2020-05-18,"UK coronavirus: daily death toll rises by 160 to 34,796 — as it happened",https://www.theguardian.com/world/live/2020/may/18/uk-coronavirus-live-lockdown-trains-rail-work-latest-updates
2020-05-18,UK coronavirus testing extended to anyone over age of five,https://www.theguardian.com/politics/2020/may/18/rollout-of-nhs-contact-tracing-app-to-be-delayed-until-june-no-10-test-track-coronavirus
2020-05-18,Coronavirus: contact-tracing applicants in England wrongly told hiring paused,https://www.theguardian.com/politics/2020/may/17/uk-contact-tracing-applicants-wrongly-told-hiring-paused-in-latest-misstep
2020-05-17,"UK coronavirus: £84m pledged to produce a working vaccine as death toll rises by 170 to 34,636 — as it happened",https://www.theguardian.com/politics/live/2020/may/17/uk-coronavirus-live-boris-johnson-acknowledges-frustration-over-lockdown-rules
2020-05-15,UK coronavirus live: Matt Hancock defends easing lockdown as R number shown to be close to 1  - as it happened,https://www.theguardian.com/world/live/2020/may/15/uk-coronavirus-live-union-leaders-to-meet-government-about-reopening-english-schools
2020-05-15,Labour welcomes PM's 'conversion' on obesity after coronavirus scare,https://www.theguardian.com/politics/2020/may/15/labour-welcomes-pms-conversion-on-obesity-after-coronavirus-scare
2020-05-14,UK coronavirus live: Britain claps for carers on the Covid frontline - as it happened,https://www.theguardian.com/world/live/2020/may/14/uk-coronavirus-live-antibody-test-approved-for-use-latest-updates
2020-05-14,"England's Covid-19 infection rate too high for further easing, experts say",https://www.theguardian.com/politics/2020/may/14/englands-covid-19-infection-rate-too-high-for-further-easing-experts-say
2020-05-14,No 10 under pressure as it is revealed Whitehall chief had coronavirus,https://www.theguardian.com/politics/2020/may/14/no-10-under-pressure-as-it-is-revealed-whitehall-chief-mark-sedwill-had-coronavirus
2020-05-13,UK coronavirus live: No 10 uses wrong quote to reject Starmer's claim PM misled MPs about care home advice – as it happened,https://www.theguardian.com/politics/live/2020/may/13/uk-coronavirus-live-millions-health-conditions-return-to-work-pmqs-covid-19-latest-news-updates
2020-05-12,"UK coronavirus: recession already happening, says Rishi Sunak, as furlough scheme extended – as it happened",https://www.theguardian.com/world/live/2020/may/12/uk-coronavirus-live-sunak-expected-to-extend-furlough-scheme-as-lockdown-confusion-continues
2020-05-12,Northern Ireland reveals five-stage lockdown exit plan,https://www.theguardian.com/politics/2020/may/12/northern-ireland-cautious-lockdown-exit-plan-five-stage-road-map
2020-05-12,Public advised to wear face coverings under UK government's lockdown easing plan,https://www.theguardian.com/world/2020/may/11/public-advised-wear-face-masks-coronavirus-lockdown-easing-plan-for-england
2020-05-10,Doctors and police warn of new coronavirus wave as UK lockdown weakens,https://www.theguardian.com/politics/2020/may/10/doctors-warn-of-second-coronavirus-wave-as-uk-lockdown-weakens
2020-05-10,Boris Johnson announces five-tier coronavirus alert system,https://www.theguardian.com/politics/2020/may/10/boris-johnson-to-announce-five-tier-coronavirus-alert-system
2020-05-10,"Keir Starmer 'failing renters' hit by coronavirus crisis, Momentum says",https://www.theguardian.com/politics/2020/may/10/keir-starmer-failing-renters-coronavirus-labour-momentum-says
2020-05-10,"Covid-19: isolated and alone, Britain has become the sick man of Europe",https://www.theguardian.com/politics/commentisfree/2020/may/10/covid-19-isolated-and-alone-britain-has-become-the-sick-man-of-europe
2020-05-09,"More people think UK has handled coronavirus worse than Spain and Italy, poll shows",https://www.theguardian.com/politics/2020/may/09/poll-shows-people-think-uk-handled-coronavirus-worse-than-italy-spain
2020-05-08,UK coronavirus live: no 'dramatic change' in lockdown says George Eustice as death toll rises by 626 — as it happened,https://www.theguardian.com/politics/live/2020/may/08/uk-coronavirus-live-britain-ve-day-anniversary-lockdown-covid-19-latest-updates
2020-05-07,UK coronavirus live: Britain comes together to clap for carers on Covid frontline - as it happened,https://www.theguardian.com/politics/live/2020/may/07/uk-coronavirus-live-boris-johnson-cabinet-meeting-review-lift-lockdown-measures-latest-updates
2020-05-07,"PM will announce modest changes to UK lockdown, says Raab",https://www.theguardian.com/politics/2020/may/07/pm-will-announce-modest-changes-to-uk-lockdown-says-raab
2020-05-06,Parts of UK economy 'on life support' since lockdown,https://www.theguardian.com/politics/2020/may/06/parts-of-uk-economy-on-life-support-since-lockdown
2020-05-06,Have the government's five tests for easing lockdown been met?,https://www.theguardian.com/politics/2020/may/06/have-the-governments-five-tests-for-easing-lockdown-been-met
2020-05-06,"UK coronavirus: official death toll rises to 30,076 as 649 more people die – as it happened",https://www.theguardian.com/politics/live/2020/may/06/uk-coronavirus-live-furlough-scheme-government-ease-lockdown-pmqs-covid-19-latest-updates
2020-05-05,"UK coronavirus: Raab says it would not be safe to reopen all schools; official death toll rises to 29,427",https://www.theguardian.com/politics/live/2020/may/05/uk-coronavirus-live-contact-tracing-app-trial-begins-on-isle-of-wight
2020-05-04,"UK coronavirus live: Matt Hancock launches track and tracing app test on Isle of Wight; death toll reaches 28,734",https://www.theguardian.com/world/live/2020/may/04/uk-coronavirus-live-draft-rules-on-post-lockdown-workplaces-leaked
2020-05-04,"Coronavirus plan for returning to work puts employees at risk, says TUC",https://www.theguardian.com/politics/2020/may/04/uk-plan-for-returning-to-work-puts-peoples-health-at-risk-warns-tuc-coronavirus
2020-05-04,Coronavirus UK: health passports 'possible in months',https://www.theguardian.com/politics/2020/may/03/coronavirus-health-passports-for-uk-possible-in-months
2020-05-03,No-deal Brexit could wreck UK’s chance of leading Covid-19 global research,https://www.theguardian.com/politics/2020/may/03/no-deal-brexit-could-wreck-uks-chance-of-leading-covid-19-global-research
2020-05-02,UK seeks access to EU health cooperation in light of coronavirus,https://www.theguardian.com/politics/2020/may/02/uk-seeks-access-to-eu-health-cooperation-in-light-of-coronavirus
2020-05-01,UK coronavirus: government says counting of tests unchanged amid claims tally is inflated – as it happened,https://www.theguardian.com/politics/live/2020/may/01/uk-coronavirus-live-job-cuts-end-lockdown-politics-covid-19-latest-updates
2020-05-01,Brexit 'could impede coronavirus contact tracing on island of Ireland',https://www.theguardian.com/politics/2020/may/01/brexit-could-impede-coronavirus-contact-tracing-on-island-of-ireland
2020-05-01,UK coronavirus: government says counting of tests unchanged amid claims tally is inflated – as it happened,https://www.theguardian.com/politics/live/2020/may/01/uk-coronavirus-live-job-cuts-end-lockdown-politics-covid-19-latest-updates
2020-05-01,Brexit 'could impede coronavirus contact tracing on island of Ireland',https://www.theguardian.com/politics/2020/may/01/brexit-could-impede-coronavirus-contact-tracing-on-island-of-ireland
2020-04-30,UK coronavirus news: Britain unites again to applaud key workers on Covid frontline - as it happened,https://www.theguardian.com/world/live/2020/apr/30/uk-coronavirus-live-boris-johnson-latest-updates
2020-04-29,"UK coronavirus: death toll in hospitals, care homes and community at 26,097 – as it happened",https://www.theguardian.com/politics/live/2020/apr/29/uk-coronavirus-live-priti-patel-questions-response-covid-19-crisis-pmqs-latest-updates
2020-04-29,Starmer criticises government over 'truly dreadful' coronavirus death rate,https://www.theguardian.com/politics/2020/apr/29/keir-starmer-pmqs-criticises-government-over-truly-dreadful-coronavirus-death-rate
2020-04-28,"UK coronavirus live: government to publish daily care home deaths as hospital toll rises to 21,678 - as it happened",https://www.theguardian.com/world/live/2020/apr/28/uk-coronavirus-live-news-minutes-silence-to-commemorate-key-workers-who-have-died
2020-04-28,"NHS app, testing and contact-tracing: how will the UK's coronavirus plan work?",https://www.theguardian.com/politics/2020/apr/28/uk-contact-tracing-plans-an-nhs-app-and-an-army-of-health-staff
2020-04-27,"UK coronavirus live: some non-Covid NHS treatments to restart, as 360 hospital deaths take toll to 21,092 - as it happened",https://www.theguardian.com/world/live/2020/apr/27/uk-coronavirus-live-news-boris-johnson-back-at-work-amid-talk-of-easing-lockdown
2020-04-27,"Boris Johnson's post-coronavirus speech: what he said, and what it means",https://www.theguardian.com/politics/2020/apr/27/boris-johnsons-post-coronavirus-speech-what-he-said-what-it-means
2020-04-27,Boris Johnson: UK beginning to turn the tide on coronavirus,https://www.theguardian.com/politics/2020/apr/27/boris-johnson-uk-beginning-to-turn-the-tide-on-coronavirus
2020-04-26,"UK coronavirus response utterly hypocritical, says UN poverty expert",https://www.theguardian.com/politics/2020/apr/26/uk-coronavirus-response-utterly-hypocritical-says-un-poverty-expert
2020-04-26,Coronavirus UK live: hospital death rate rises by 413 in lowest increase since end of March - as it happened,https://www.theguardian.com/politics/live/2020/apr/26/coronavirus-uk-news-boris-johnson-says-public-health-is-the-priority-live-news
2020-04-26,Coronavirus: Johnson faces lockdown dilemma as scientists warn over grim data,https://www.theguardian.com/politics/2020/apr/25/boris-johnson-lockdown-dilemma-grim-virus-data
2020-04-24,"Coronavirus UK: Shapps says test numbers will rise; hospital death toll reaches 19,506 – as it happened",https://www.theguardian.com/politics/live/2020/apr/24/uk-coronavirus-live-warning-mass-vaccinations-covid-19-latest-updates
2020-04-24,Matt Hancock: online bookings key to hitting coronavirus tests target,https://www.theguardian.com/politics/2020/apr/24/matt-hancock-online-bookings-key-hitting-coronavirus-tests-target
2020-04-23,Coronavirus UK live: UK pauses again to applaud NHS and other key workers - as it happened,https://www.theguardian.com/world/live/2020/apr/23/coronavirus-live-news-update-covid-19-face-masks
2020-04-23,Coronavirus tests to be offered to key workers and families in England,https://www.theguardian.com/world/2020/apr/23/coronavirus-testing-to-be-offered-to-england-key-workers-and-families
2020-04-23,Coronavirus tests: who qualifies for them now – and how do I apply?,https://www.theguardian.com/world/2020/apr/23/who-will-be-entitled-to-a-coronavirus-test-under-new-uk-rules
2020-04-23,Senior Tories urge government to reveal plans on easing UK lockdown,https://www.theguardian.com/world/2020/apr/23/tories-urge-government-to-reveal-details-on-easing-uk-lockdown-coronavirus
2020-04-23,Scots must accept life alongside Covid-19 as new normal – Sturgeon,https://www.theguardian.com/uk-news/2020/apr/23/scots-must-accept-life-alongside-covid-19-as-new-normal-sturgeon-lockdown
2020-04-23,Coronavirus: what would a year of physical distancing mean for the UK?,https://www.theguardian.com/world/2020/apr/23/what-would-year-physical-distancing-mean-for-uk
2020-04-22,"UK coronavirus live: Some 'disruptive' lockdown measures set to remain in force for rest of year, says Whitty",https://www.theguardian.com/world/live/2020/apr/22/uk-coronavirus-live-government-ppe-procurement-latest-updates
2020-04-22,"Wealth tax rise could raise £174bn to tackle Covid-19, expert says",https://www.theguardian.com/politics/2020/apr/22/wealth-tax-rise-could-raise-174bn-tackle-covid-19-expert-says
2020-04-22,EU turns up pressure on Matt Hancock over Covid-19 PPE scheme,https://www.theguardian.com/world/2020/apr/22/eu-turns-up-pressure-on-matt-hancock-over-covid-19-ppe-scheme
2020-04-21,UK coronavirus live: Hancock says human vaccine trials start this week as death toll rises by 823 - as it happened,https://www.theguardian.com/world/live/2020/apr/21/uk-coronavirus-live-parliament-returns-government-lockdown-latest-updates
2020-04-21,"No votes, no tough questions: MPs struggle with life after lockdown",https://www.theguardian.com/politics/2020/apr/21/no-votes-no-tough-questions-mps-struggle-with-life-after-lockdown
2020-04-20,Who are the doves and hawks of UK's Covid-19 lockdown policy?,https://www.theguardian.com/politics/2020/apr/20/doves-hawks-uk-covid-19-lockdown-policy
2020-04-20,"UK coronavirus live: 140,000 firms apply for furlough scheme; hospital death toll at 16,509 – as it happened",https://www.theguardian.com/world/live/2020/apr/20/uk-coronavirus-live-boris-johnson-against-lifting-lockdown-over-second-wave-fears
2020-04-19,"Impossible for UK to meet Covid-19 testing targets, scientists say",https://www.theguardian.com/politics/2020/apr/19/impossible-for-uk-to-meet-covid-19-testing-targets-say-scientists
2020-04-18,"Coronavirus UK: large consignment of PPE to arrive tomorrow, says Jenrick – as it happened",https://www.theguardian.com/politics/live/2020/apr/18/uk-coronavirus-live-doctors-confirm-lack-of-ppe-amid-fears-supplies-may-run-out-this-weekend
2020-04-18,Ending lockdown: UK government accused of underestimating public,https://www.theguardian.com/politics/2020/apr/18/ending-lockdown-uk-government-accused-of-underestimating-the-public
2020-04-17,"Coronavirus UK live: Sharma announces vaccine taskforce; hospital death toll rises to 14,576 – as it happened",https://www.theguardian.com/politics/live/2020/apr/17/uk-coronavirus-live-lockdown-last-three-weeks-dominic-raab-latest-updates
2020-04-16,Can we really expect the Conservative party to change after coronavirus? | Letters,https://www.theguardian.com/politics/2020/apr/16/can-we-really-expect-the-conservative-party-to-change-after-coronavirus
2020-04-16,"UK needs lockdown exit strategy, says key coronavirus adviser",https://www.theguardian.com/world/2020/apr/16/uk-needs-lockdown-exit-strategy-says-key-coronavirus-adviser
2020-04-16,"Gordon Brown on Covid-19, recession and Trump: 'When there’s a crisis you have to act quickly'",https://www.theguardian.com/politics/2020/apr/16/gordon-brown-on-covid-19-recession-and-trump-when-theres-a-crisis-you-have-to-act-quickly
2020-04-15,UK coronavirus live: Hancock wants to ensure right to say goodbye; Whitty says death toll reaching its peak,https://www.theguardian.com/politics/live/2020/apr/15/uk-coronavirus-live-government-lockdown-exit-strategy-covid-19-latest-updates
2020-04-15,Matt Hancock's record on NHS coronavirus provision,https://www.theguardian.com/politics/2020/apr/15/matt-hancocks-record-on-nhs-coronavirus-provision
2020-04-15,"Boris Johnson reacted too slowly to Covid-19, says former scientific adviser",https://www.theguardian.com/politics/2020/apr/15/boris-johnson-reacted-too-slowly-to-covid-19-says-ex-scientific-adviser
